length,error_rate,strategy,samples,mean_share,standard_error,ci95_low,ci95_high,first30_mean_share
6,0.4,Copy3kitten,1000,0.4283888888888894,0.009023864512947437,0.4107021144435124,0.44607566333426635,0.49166666666666675
6,0.4,NegtiveCopycat,1000,0.020972222222222225,0.002349831083227017,0.016366553299097274,0.025577891145347177,0.03425925925925926
6,0.4,NegtiveCopykitten,1000,0.003805555555555556,0.001273038109116067,0.0013104008616880644,0.0063007102494230475,0.0
6,0.4,Grudger,1000,0.012583333333333332,0.0034640283699911715,0.005793837728150636,0.019372828938516027,0.03333333333333333
6,0.425,Random,1000,0.006777777777777779,0.0016386402692645829,0.0035660428500191967,0.009989512705536361,0.0
6,0.425,Cooperator,1000,0.004083333333333334,0.0009925135147211242,0.0021380068444799304,0.0060286598221867375,0.01111111111111111
6,0.425,Cheater,1000,0.015805555555555552,0.0022329084554217216,0.011429054982928979,0.020182056128182125,0.014814814814814814
6,0.425,Copycat,1000,0.027055555555555576,0.0036160511370590177,0.0199680953269199,0.03414301578419125,0.03518518518518519
6,0.425,Copykitten,1000,0.4972222222222225,0.011655088502520335,0.47437824875728263,0.5200661956871624,0.4601851851851851
6,0.425,Copy3kitten,1000,0.35747222222222214,0.01014102413285052,0.3375958149218351,0.37734862952260917,0.3833333333333334
6,0.425,NegtiveCopycat,1000,0.03630555555555557,0.003504700290728384,0.029436342985727938,0.043174768125383206,0.044444444444444446
6,0.425,NegtiveCopykitten,1000,0.022888888888888893,0.0031108092072718832,0.016791702842636,0.028986074935141784,0.017592592592592594
6,0.425,Grudger,1000,0.032388888888888884,0.005493792762692636,0.021621055074011318,0.04315672270376645,0.03333333333333333
6,0.45,Random,1000,0.004,0.0016011633951740262,0.000861719745458909,0.007138280254541092,0.0
6,0.45,Cooperator,1000,0.0007777777777777778,0.00039812583839226196,0,0.0015581044210266114,0.0
6,0.45,Cheater,1000,0.04019444444444445,0.0034844148070777366,0.033364991422572085,0.047023897466316814,0.058333333333333334
6,0.45,Copycat,1000,0.046277777777777786,0.005883862589726035,0.03474540710191476,0.05781014845364081,0.07685185185185185
6,0.45,Copykitten,1000,0.46286111111111133,0.012761175249000842,0.43784920762306967,0.487873014599153,0.3490740740740741
6,0.45,Copy3kitten,1000,0.29527777777777775,0.010550121091961672,0.2745995404375329,0.3159560151180226,0.2972222222222222
6,0.45,NegtiveCopycat,1000,0.056888888888888885,0.004194213983228553,0.04866822948176092,0.06510954829601685,0.12314814814814815
6,0.45,NegtiveCopykitten,1000,0.05169444444444445,0.004312250957094089,0.04324243256854004,0.060146456320348866,0.09537037037037036
6,0.45,Grudger,1000,0.04202777777777779,0.00619522744008582,0.029885131995209584,0.054170423560345994,0.0
6,0.475,Random,1000,0.0016111111111111111,0.0010758775258933374,0,0.0037198310618620526,0.0
6,0.475,Cooperator,1000,0.00025,0.00018626437297256275,0,0.0006150781710262229,0.0
6,0.475,Cheater,1000,0.10713888888888883,0.00513285649658938,0.09707849015557364,0.11719928762220401,0.06018518518518518
6,0.475,Copycat,1000,0.07052777777777776,0.007645615081012329,0.055542372218993594,0.08551318333656192,0.10555555555555556
6,0.475,Copykitten,1000,0.3382499999999998,0.013261193285849146,0.3122580611597354,0.3642419388402641,0.4444444444444445
6,0.475,Copy3kitten,1000,0.16916666666666663,0.009338991874842523,0.15086224259197528,0.18747109074135798,0.18055555555555555
6,0.475,NegtiveCopycat,1000,0.12238888888888896,0.005507603924115785,0.11159398519762202,0.1331837925801559,0.0824074074074074
6,0.475,NegtiveCopykitten,1000,0.13308333333333333,0.0062026714289149295,0.12092609733266008,0.1452405693340066,0.09814814814814815
6,0.475,Grudger,1000,0.057583333333333334,0.007111719712358213,0.043644362697111236,0.07152230396955543,0.028703703703703707
6,0.5,Random,1000,0.0003888888888888888,0.0002691692436206982,0,0.0009164606063854573,0.0
6,0.5,Cooperator,1000,0.0,0.0,0,0.0,0.0
6,0.5,Cheater,1000,0.16847222222222216,0.00525731380587005,0.15816788716271687,0.17877655728172745,0.16296296296296295
6,0.5,Copycat,1000,0.04,0.005826079510418749,0.028580884159579253,0.05141911584042075,0.03333333333333333
6,0.5,Copykitten,1000,0.23425000000000007,0.012575035571994232,0.20960293027889138,0.25889706972110876,0.22685185185185183
6,0.5,Copy3kitten,1000,0.08750000000000001,0.007399452476952998,0.07299707314517213,0.10200292685482788,0.10648148148148148
6,0.5,NegtiveCopycat,1000,0.2205833333333333,0.0063538799777973385,0.20812972857685053,0.23303693808981607,0.1990740740740741
6,0.5,NegtiveCopykitten,1000,0.21183333333333335,0.006264426743536965,0.1995550569160009,0.2241116097506658,0.2046296296296296
6,0.5,Grudger,1000,0.03697222222222222,0.005708294043435198,0.025783965897089228,0.04816047854735521,0.06666666666666667
7,0.0,Random,1000,0.008194444444444447,0.0026356673285827226,0.0030285364804223105,0.013360352408466582,0.0
7,0.0,Cooperator,1000,0.19516666666666654,0.007628565991925804,0.18021467732249197,0.21011865601084112,0.22222222222222224
7,0.0,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.0,Copycat,1000,0.143972222222222,0.006965767009261172,0.1303193188840701,0.1576251255603739,0.08518518518518517
7,0.0,Copykitten,1000,0.17588888888888876,0.007591746984495585,0.1610090647992774,0.19076871297850012,0.23425925925925925
7,0.0,Copy3kitten,1000,0.28086111111111084,0.008591300569549414,0.264022161994794,0.2977000602274277,0.22685185185185183
7,0.0,NegtiveCopycat,1000,0.001305555555555556,0.00037983303062773374,0.0005610828155251978,0.002050028295585914,0.0
7,0.0,NegtiveCopykitten,1000,0.01261111111111111,0.0021117805341539933,0.008472021264169283,0.016750200958052935,0.040740740740740744
7,0.0,Grudger,1000,0.18199999999999986,0.007626438068938093,0.1670521813848812,0.1969478186151185,0.1907407407407407
7,0.025,Random,1000,0.023083333333333327,0.004238794662263178,0.014775295795297499,0.03139137087136916,0.0
7,0.025,Cooperator,1000,0.15152777777777765,0.006657018968704967,0.1384800205991159,0.1645755349564394,0.15185185185185185
7,0.025,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.025,Copycat,1000,0.1176944444444445,0.0039327757643765025,0.10998620394626656,0.12540268494262244,0.0935185185185185
7,0.025,Copykitten,1000,0.30016666666666675,0.009743524337395951,0.28106935896537066,0.31926397436796283,0.2787037037037037
7,0.025,Copy3kitten,1000,0.3566111111111113,0.009585339195507105,0.3378238462879174,0.37539837593430525,0.39351851851851855
7,0.025,NegtiveCopycat,1000,0.007333333333333331,0.0009564149436093071,0.005458760043859089,0.009207906622807573,0.010185185185185186
7,0.025,NegtiveCopykitten,1000,0.025416666666666685,0.0033880522250049525,0.018776084305656977,0.03205724902767639,0.040740740740740744
7,0.025,Grudger,1000,0.018166666666666668,0.0030100174861610604,0.01226703239379099,0.024066300939542346,0.03148148148148148
7,0.05,Random,1000,0.04200000000000001,0.005829754318848667,0.030573681535056622,0.0534263184649434,0.02777777777777778
7,0.05,Cooperator,1000,0.1395833333333333,0.006861808129034851,0.126134189400425,0.1530324772662416,0.1287037037037037
7,0.05,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.05,Copycat,1000,0.14136111111111133,0.004239946112641038,0.1330508167303349,0.14967140549188776,0.12685185185185185
7,0.05,Copykitten,1000,0.31500000000000006,0.009595351712062555,0.29619311064435744,0.3338068893556427,0.3453703703703704
7,0.05,Copy3kitten,1000,0.3178055555555554,0.009332729825081406,0.29951340509839586,0.33609770601271494,0.3222222222222222
7,0.05,NegtiveCopycat,1000,0.015833333333333338,0.0014288003649315477,0.013032884618067505,0.01863378204859917,0.012962962962962963
7,0.05,NegtiveCopykitten,1000,0.02358333333333334,0.0031677878380968654,0.017374469170663487,0.029792197496003196,0.021296296296296296
7,0.05,Grudger,1000,0.004833333333333332,0.0016665100211857235,0.001566973691809314,0.00809969297485735,0.014814814814814814
7,0.075,Random,1000,0.07405555555555561,0.0075302852493565895,0.05929619646681669,0.08881491464429453,0.0
7,0.075,Cooperator,1000,0.12974999999999995,0.0067180456636415815,0.11658263049926244,0.14291736950073744,0.09907407407407408
7,0.075,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.075,Copycat,1000,0.14008333333333353,0.004679837113880093,0.13091085259012855,0.1492558140765385,0.13518518518518519
7,0.075,Copykitten,1000,0.28788888888888875,0.009495627663430184,0.26927745866856556,0.30650031910921194,0.3481481481481481
7,0.075,Copy3kitten,1000,0.2992222222222218,0.009099557686956344,0.28138708915578736,0.3170573552886562,0.32962962962962966
7,0.075,NegtiveCopycat,1000,0.035499999999999976,0.0020716856391741548,0.03143949614721863,0.03956050385278132,0.01851851851851852
7,0.075,NegtiveCopykitten,1000,0.031249999999999997,0.004156261337380135,0.023103727778734935,0.03939627222126506,0.06944444444444445
7,0.075,Grudger,1000,0.00225,0.0014242899649908223,0,0.005041608331382012,0.0
7,0.1,Random,1000,0.07177777777777783,0.007307622867201946,0.057454836958062014,0.08610071859749364,0.0787037037037037
7,0.1,Cooperator,1000,0.11872222222222217,0.006401680192501399,0.10617492904491943,0.13126951539952492,0.14351851851851852
7,0.1,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.1,Copycat,1000,0.14161111111111122,0.005036692011088474,0.13173919476937782,0.15148302745284462,0.16851851851851854
7,0.1,Copykitten,1000,0.3038333333333332,0.009912717214763233,0.28440440759239727,0.3232622590742691,0.26018518518518513
7,0.1,Copy3kitten,1000,0.2963888888888886,0.009249289761353809,0.27826028095663513,0.31451749682114205,0.2953703703703704
7,0.1,NegtiveCopycat,1000,0.042972222222222155,0.0023155305867008716,0.03843378227228845,0.04751066217215586,0.03796296296296296
7,0.1,NegtiveCopykitten,1000,0.024666666666666663,0.0035376802920155078,0.01773281329431627,0.03160052003901706,0.01574074074074074
7,0.1,Grudger,1000,2.7777777777777776e-05,2.7777777777777606e-05,0,8.222222222222188e-05,0.0
7,0.125,Random,1000,0.08283333333333334,0.007633644522869904,0.06787139006850833,0.09779527659815836,0.10740740740740741
7,0.125,Cooperator,1000,0.11202777777777771,0.006075511762010747,0.10011977472423665,0.12393578083131877,0.11018518518518519
7,0.125,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.125,Copycat,1000,0.14224999999999993,0.005201155677787576,0.1320557348715363,0.15244426512846357,0.14074074074074075
7,0.125,Copykitten,1000,0.29497222222222236,0.010178427665489135,0.27502250399786365,0.31492194044658106,0.2518518518518518
7,0.125,Copy3kitten,1000,0.303361111111111,0.009193239736924284,0.28534236122673945,0.3213798609954826,0.30648148148148147
7,0.125,NegtiveCopycat,1000,0.05005555555555546,0.002602167243045801,0.044955307759185686,0.05515580335192523,0.05092592592592592
7,0.125,NegtiveCopykitten,1000,0.013499999999999998,0.002801561510130224,0.00800893944014476,0.018991060559855236,0.032407407407407406
7,0.125,Grudger,1000,0.001,0.001000000000000006,0,0.002960000000000012,0.0
7,0.15,Random,1000,0.08005555555555556,0.007461952786057939,0.065430128094882,0.09468098301622913,0.028703703703703707
7,0.15,Cooperator,1000,0.10891666666666665,0.0060151333489582084,0.09712700530270856,0.12070632803062474,0.14444444444444446
7,0.15,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.15,Copycat,1000,0.14336111111111097,0.005155268380001913,0.13325678508630723,0.1534654371359147,0.13981481481481478
7,0.15,Copykitten,1000,0.31247222222222204,0.010621184870611634,0.29165469987582326,0.3332897445686208,0.34166666666666673
7,0.15,Copy3kitten,1000,0.29766666666666647,0.009028546419713547,0.2799707156840279,0.315362617649305,0.2787037037037037
7,0.15,NegtiveCopycat,1000,0.0473333333333332,0.002641581583427598,0.042155833429815104,0.052510833236851295,0.024074074074074074
7,0.15,NegtiveCopykitten,1000,0.009027777777777777,0.0023867493257460066,0.004349749099315604,0.01370580645623995,0.04259259259259259
7,0.15,Grudger,1000,0.0011666666666666668,0.0010136291781403359,0,0.0031533798558217247,0.0
7,0.175,Random,1000,0.08416666666666667,0.007392121155905085,0.0696781092010927,0.09865522413224063,0.05
7,0.175,Cooperator,1000,0.11058333333333335,0.00594265337811171,0.0989357327122344,0.12223093395443231,0.13333333333333333
7,0.175,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.175,Copycat,1000,0.1318333333333332,0.005306935828599851,0.12143173910927749,0.1422349275573889,0.12314814814814816
7,0.175,Copykitten,1000,0.30036111111111125,0.010860183460167311,0.27907515152918333,0.32164707069303916,0.24629629629629626
7,0.175,Copy3kitten,1000,0.3067500000000003,0.008850030413286398,0.289403940389959,0.3240960596100416,0.3824074074074073
7,0.175,NegtiveCopycat,1000,0.05947222222222215,0.0030733522585633206,0.05344845179543804,0.06549599264900625,0.06481481481481483
7,0.175,NegtiveCopykitten,1000,0.005833333333333332,0.002111051840482963,0.0016956717259867249,0.009970994940679939,0.0
7,0.175,Grudger,1000,0.001,0.0010000000000000046,0,0.002960000000000009,0.0
7,0.2,Random,1000,0.08422222222222227,0.007236355873491147,0.07003896471017962,0.09840547973426492,0.02222222222222222
7,0.2,Cooperator,1000,0.10527777777777773,0.006117446236551588,0.09328758315413663,0.11726797240141884,0.075
7,0.2,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.2,Copycat,1000,0.13502777777777772,0.005773293924938492,0.12371212168489827,0.14634343387065715,0.13240740740740742
7,0.2,Copykitten,1000,0.30486111111111075,0.010987676873948155,0.28332526443817235,0.32639695778404915,0.362962962962963
7,0.2,Copy3kitten,1000,0.3083333333333333,0.00899514884959014,0.29070284158813664,0.32596382507852995,0.34444444444444444
7,0.2,NegtiveCopycat,1000,0.05683333333333334,0.0032455496043366275,0.05047205610883355,0.06319461055783313,0.02962962962962963
7,0.2,NegtiveCopykitten,1000,0.0044444444444444444,0.0018254710872455456,0.0008665211134431753,0.008022367775445714,0.0
7,0.2,Grudger,1000,0.001,0.001000000000000014,0,0.0029600000000000273,0.03333333333333333
7,0.225,Random,1000,0.0694444444444444,0.006461789046436199,0.056779337913429456,0.08210955097545936,0.09537037037037038
7,0.225,Cooperator,1000,0.09936111111111112,0.0058554149193463965,0.08788449786919218,0.11083772435303006,0.0574074074074074
7,0.225,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.225,Copycat,1000,0.11886111111111106,0.005595670362394662,0.10789359720081752,0.1298286250214046,0.10648148148148148
7,0.225,Copykitten,1000,0.3361388888888889,0.011192243516205217,0.31420209159712664,0.3580756861806511,0.3722222222222223
7,0.225,Copy3kitten,1000,0.31741666666666657,0.00874430002910744,0.300277838609616,0.33455549472371715,0.29629629629629634
7,0.225,NegtiveCopycat,1000,0.05625000000000004,0.0033285537184002136,0.049726034711935624,0.06277396528806446,0.03888888888888889
7,0.225,NegtiveCopykitten,1000,0.0015277777777777776,0.0010813694772676377,0,0.0036472619532223476,0.0
7,0.225,Grudger,1000,0.001,0.0010000000000000143,0,0.002960000000000028,0.03333333333333333
7,0.25,Random,1000,0.06583333333333326,0.006145989737749575,0.05378719344734409,0.07787947321932243,0.08888888888888889
7,0.25,Cooperator,1000,0.0908888888888889,0.005527122211797203,0.08005572935376637,0.10172204842401142,0.07314814814814814
7,0.25,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.25,Copycat,1000,0.11561111111111108,0.005827760020877217,0.10418870147019174,0.12703352075203042,0.09074074074074075
7,0.25,Copykitten,1000,0.36147222222222203,0.011333786357650123,0.33925800096122777,0.3836864434832163,0.38333333333333325
7,0.25,Copy3kitten,1000,0.3116666666666661,0.008757051170597559,0.2945028463722949,0.3288304869610373,0.28055555555555556
7,0.25,NegtiveCopycat,1000,0.050000000000000044,0.0033356959706107906,0.0434620358976029,0.05653796410239719,0.05
7,0.25,NegtiveCopykitten,1000,0.0025555555555555557,0.001474147680182641,0,0.005444885008713532,0.0
7,0.25,Grudger,1000,0.0019722222222222224,0.0013940120725974726,0,0.004704485884513269,0.03333333333333333
7,0.275,Random,1000,0.06291666666666666,0.005771761621350501,0.05160401388881968,0.07422931944451364,0.048148148148148155
7,0.275,Cooperator,1000,0.08825000000000002,0.005279663171775757,0.07790186018331954,0.0985981398166805,0.07407407407407408
7,0.275,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.275,Copycat,1000,0.10416666666666659,0.005564827931077003,0.09325960392175567,0.11507372941157751,0.11944444444444444
7,0.275,Copykitten,1000,0.3483888888888884,0.01054108072739323,0.3277283706631977,0.3690494071145791,0.3037037037037037
7,0.275,Copy3kitten,1000,0.34236111111111067,0.008838774687771566,0.3250371127230784,0.35968510949914295,0.39722222222222225
7,0.275,NegtiveCopycat,1000,0.052138888888888915,0.0035300759160406536,0.045219940093449235,0.059057837684328596,0.0574074074074074
7,0.275,NegtiveCopykitten,1000,0.0007777777777777778,0.0007777777777777736,0,0.002302222222222214,0.0
7,0.275,Grudger,1000,0.001,0.001000000000000006,0,0.002960000000000012,0.0
7,0.3,Random,1000,0.06627777777777777,0.005918061546216872,0.0546783771471927,0.07787717840836283,0.07962962962962962
7,0.3,Cooperator,1000,0.0807222222222222,0.005119945349668657,0.07068712933687163,0.09075731510757276,0.036111111111111115
7,0.3,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.3,Copycat,1000,0.07625000000000005,0.004904107007735596,0.06663795026483829,0.08586204973516182,0.05185185185185185
7,0.3,Copykitten,1000,0.35594444444444445,0.009933081468783479,0.3364756047656288,0.3754132841232601,0.4083333333333333
7,0.3,Copy3kitten,1000,0.3602222222222218,0.008913331841772667,0.34275209181234734,0.3776923526320962,0.33888888888888885
7,0.3,NegtiveCopycat,1000,0.05758333333333338,0.003880266650363111,0.049978010698621685,0.06518865596804507,0.05185185185185184
7,0.3,NegtiveCopykitten,1000,0.001,0.001000000000000008,0,0.0029600000000000156,0.0
7,0.3,Grudger,1000,0.002,0.0014135055705578237,0,0.004770470918293334,0.03333333333333333
7,0.325,Random,1000,0.05983333333333343,0.005469263938887864,0.04911357601311322,0.07055309065355364,0.07037037037037037
7,0.325,Cooperator,1000,0.05827777777777779,0.004280314916819226,0.04988836054081211,0.06666719501474347,0.08240740740740742
7,0.325,Cheater,1000,0.00019444444444444446,0.00019444444444444208,0,0.0005755555555555509,0.0
7,0.325,Copycat,1000,0.06894444444444446,0.005272929769706558,0.05860950209581961,0.07927938679306931,0.11203703703703703
7,0.325,Copykitten,1000,0.34786111111111073,0.009021020459864719,0.3301799110097759,0.36554231121244557,0.31574074074074077
7,0.325,Copy3kitten,1000,0.4149722222222223,0.009116147912571123,0.39710457231358287,0.4328398721308617,0.37129629629629624
7,0.325,NegtiveCopycat,1000,0.04836111111111108,0.003879295948279585,0.04075769105248309,0.05596453116973906,0.04814814814814815
7,0.325,NegtiveCopykitten,1000,0.0005555555555555556,0.0005555555555555571,0,0.0016444444444444475,0.0
7,0.325,Grudger,1000,0.001,0.0010000000000000072,0,0.002960000000000014,0.0
7,0.35,Random,1000,0.04572222222222225,0.004793454776064058,0.036327050861136696,0.0551173935833078,0.10648148148148148
7,0.35,Cooperator,1000,0.0507777777777778,0.003891868505952882,0.043149715506110145,0.05840584004944545,0.04259259259259259
7,0.35,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.35,Copycat,1000,0.048305555555555595,0.004535826396329669,0.03941533581874944,0.05719577529236175,0.03518518518518519
7,0.35,Copykitten,1000,0.33983333333333304,0.008232589235807017,0.3236974584311513,0.3559692082355148,0.33055555555555566
7,0.35,Copy3kitten,1000,0.47622222222222216,0.009334912159708497,0.4579257943891935,0.4945186500552508,0.4287037037037037
7,0.35,NegtiveCopycat,1000,0.037472222222222226,0.0035214587183208883,0.030570163134313287,0.044374281310131165,0.05648148148148149
7,0.35,NegtiveCopykitten,1000,0.0006666666666666666,0.0006666666666666692,0,0.0019733333333333382,0.0
7,0.35,Grudger,1000,0.001,0.0010000000000000005,0,0.002960000000000001,0.0
7,0.375,Random,1000,0.04069444444444444,0.004831819050146417,0.031224079106157467,0.05016480978273142,0.0009259259259259259
7,0.375,Cooperator,1000,0.03455555555555556,0.0031974277993703747,0.028288597068789625,0.0408225140423215,0.025
7,0.375,Cheater,1000,0.0,0.0,0,0.0,0.0
7,0.375,Copycat,1000,0.03630555555555558,0.0041913637066090075,0.028090482690601923,0.04452062842050923,0.0
7,0.375,Copykitten,1000,0.3021388888888884,0.00782847053043618,0.2867950866492335,0.3174826911285433,0.3814814814814815
7,0.375,Copy3kitten,1000,0.5604166666666668,0.00970882161931889,0.5413873762928018,0.5794459570405318,0.587962962962963
7,0.375,NegtiveCopycat,1000,0.024888888888888894,0.002949217365379074,0.01910842285274591,0.03066935492503188,0.00462962962962963
7,0.375,NegtiveCopykitten,1000,0.0,0.0,0,0.0,0.0
7,0.375,Grudger,1000,0.001,0.0010000000000000037,0,0.0029600000000000073,0.0
7,0.4,Random,1000,0.03261111111111111,0.004232347047083797,0.02431571089882687,0.04090651132339535,0.07407407407407408
7,0.4,Cooperator,1000,0.020638888888888898,0.0024992353840054956,0.015740387536238125,0.02553739024153967,0.012962962962962963
7,0.4,Cheater,1000,0.0009166666666666666,0.0005585442631664393,0,0.0020114134224728875,0.0
7,0.4,Copycat,1000,0.02705555555555556,0.0037918404475802653,0.01962354827829824,0.03448756283281288,0.04722222222222223
7,0.4,Copykitten,1000,0.27327777777777773,0.007493852240446712,0.25858982738650216,0.2879657281690533,0.2527777777777778
7,0.4,Copy3kitten,1000,0.6251388888888888,0.009527640937656012,0.606464712651083,0.6438130651266946,0.5898148148148148
7,0.4,NegtiveCopycat,1000,0.019194444444444455,0.0027829890778117415,0.013739785851933441,0.02464910303695547,0.023148148148148147
7,0.4,NegtiveCopykitten,1000,0.0011666666666666668,0.0007301524695579992,0,0.0025977655070003455,0.0
7,0.4,Grudger,1000,0.0,0.0,0,0.0,0.0
7,0.425,Random,1000,0.03238888888888889,0.004610273517466891,0.023352752794653785,0.041425024983124,0.00925925925925926
7,0.425,Cooperator,1000,0.011444444444444445,0.0017489459392211154,0.00801651040357106,0.01487237848531783,0.01296296296296296
7,0.425,Cheater,1000,0.0014166666666666666,0.00068999464124777,6.42771698210374e-05,0.0027690561635122955,0.0
7,0.425,Copycat,1000,0.021361111111111112,0.0037570851722393134,0.013997224173522057,0.028724998048700167,0.0
7,0.425,Copykitten,1000,0.23777777777777784,0.008267937523327983,0.22157262023205498,0.2539829353235007,0.23148148148148145
7,0.425,Copy3kitten,1000,0.6735833333333336,0.010254149651974352,0.653485200015464,0.6936814666512033,0.7407407407407408
7,0.425,NegtiveCopycat,1000,0.01466666666666667,0.0026490025944890866,0.00947462158146806,0.01985871175186528,0.005555555555555555
7,0.425,NegtiveCopykitten,1000,0.002277777777777778,0.0010674594683781759,0.00018555721975655306,0.004369998335799003,0.0
7,0.425,Grudger,1000,0.005083333333333333,0.0022329554981959823,0.0007067405568692078,0.009459926109797458,0.0
7,0.45,Random,1000,0.021805555555555557,0.004091589487040041,0.013786040160957077,0.029825070950154037,0.0
7,0.45,Cooperator,1000,0.005833333333333333,0.0012820068992942116,0.003320599810716678,0.008346066855949987,0.0018518518518518517
7,0.45,Cheater,1000,0.0032499999999999994,0.000956013898269675,0.0013762127593914364,0.005123787240608562,0.010185185185185186
7,0.45,Copycat,1000,0.015555555555555557,0.0035721117289953972,0.008554216566724579,0.022556894544386537,0.0
7,0.45,Copykitten,1000,0.23049999999999968,0.009097400611332235,0.2126690948017885,0.24833090519821086,0.28055555555555556
7,0.45,Copy3kitten,1000,0.6981944444444446,0.010826303904508481,0.6769748887916079,0.7194140000972812,0.6833333333333335
7,0.45,NegtiveCopycat,1000,0.013138888888888884,0.0025002117768900193,0.008238473806184445,0.018039303971593323,0.017592592592592594
7,0.45,NegtiveCopykitten,1000,0.005722222222222222,0.0015939838806500756,0.002598013816148074,0.00884643062829637,0.006481481481481481
7,0.45,Grudger,1000,0.006,0.002443352199329826,0.0012110296893135418,0.010788970310686458,0.0
7,0.475,Random,1000,0.013333333333333332,0.003244801783646903,0.006973521837385403,0.01969314482928126,0.06481481481481481
7,0.475,Cooperator,1000,0.0012777777777777776,0.0006312345832369883,4.055799463328056e-05,0.0025149975609222745,0.0
7,0.475,Cheater,1000,0.02602777777777777,0.0029035361790979894,0.020336846866745712,0.03171870868880983,0.02592592592592592
7,0.475,Copycat,1000,0.01994444444444444,0.004266767040745547,0.01158158104458317,0.028307307844305712,0.04259259259259259
7,0.475,Copykitten,1000,0.2818611111111109,0.012004054778591403,0.25833316374507176,0.30538905847715003,0.18611111111111114
7,0.475,Copy3kitten,1000,0.5753611111111119,0.013650230436968443,0.5486066594546537,0.6021155627675701,0.5601851851851852
7,0.475,NegtiveCopycat,1000,0.031138888888888886,0.00337189432943856,0.02452997600318931,0.03774780177458846,0.05
7,0.475,NegtiveCopykitten,1000,0.033972222222222216,0.00364752088071363,0.026823081296023503,0.04112136314842093,0.03796296296296296
7,0.475,Grudger,1000,0.017083333333333336,0.004015563152612257,0.009212829554213313,0.02495383711245336,0.032407407407407406
7,0.5,Random,1000,0.003444444444444444,0.001502968141452734,0.0004986268871970856,0.006390262001691802,0.01388888888888889
7,0.5,Cooperator,1000,0.0004444444444444444,0.00044444444444444295,0,0.0013155555555555527,0.0
7,0.5,Cheater,1000,0.06661111111111115,0.004191625834272615,0.05839552447593682,0.07482669774628548,0.058333333333333334
7,0.5,Copycat,1000,0.02813888888888889,0.005041476945525113,0.018257594075659668,0.03802018370211811,0.06666666666666667
7,0.5,Copykitten,1000,0.28172222222222204,0.012853518035497245,0.25652932687264746,0.3069151175717966,0.2212962962962963
7,0.5,Copy3kitten,1000,0.41622222222222244,0.014366381722200887,0.3880641140467087,0.44438033039773617,0.46481481481481485
7,0.5,NegtiveCopycat,1000,0.09136111111111105,0.005470336763539259,0.0806392510545741,0.10208297116764799,0.08981481481481482
7,0.5,NegtiveCopykitten,1000,0.0909166666666666,0.005417628796994893,0.08029811422455661,0.1015352191087766,0.08518518518518518
7,0.5,Grudger,1000,0.021138888888888888,0.004379273374473744,0.01255551307492035,0.029722264702857423,0.0
8,0.0,Random,1000,0.0017777777777777776,0.0012589059152147144,0,0.0042452333715986175,0.0
8,0.0,Cooperator,1000,0.20855555555555552,0.007945889619999192,0.19298161190035712,0.22412949921075392,0.1712962962962963
8,0.0,Cheater,1000,0.0,0.0,0,0.0,0.0
8,0.0,Copycat,1000,0.14344444444444435,0.007044798417293156,0.12963663954654975,0.15725224934233895,0.09537037037037037
8,0.0,Copykitten,1000,0.17852777777777779,0.007508109233754853,0.16381188367961827,0.1932436718759373,0.22407407407407412
8,0.0,Copy3kitten,1000,0.2947777777777776,0.008865739096363394,0.27740092914890535,0.3121546264066498,0.3185185185185186
8,0.0,NegtiveCopycat,1000,0.0005555555555555556,0.00026306844637206657,3.994140066630508e-05,0.0010711697104448061,0.0027777777777777775
8,0.0,NegtiveCopykitten,1000,0.001611111111111111,0.0005699909688050589,0.0004939288122531955,0.0027282934099690263,0.006481481481481481
8,0.0,Grudger,1000,0.1707499999999998,0.007043827341786946,0.15694409841009738,0.1845559015899022,0.18148148148148147
8,0.025,Random,1000,0.04325,0.00601153640070969,0.031467388654609005,0.05503261134539099,0.0009259259259259259
8,0.025,Cooperator,1000,0.13988888888888876,0.006467088265830745,0.1272133958878605,0.15256438188991703,0.11851851851851851
8,0.025,Cheater,1000,0.0,0.0,0,0.0,0.0
8,0.025,Copycat,1000,0.10986111111111119,0.003873423556215892,0.10226920094092803,0.11745302128129434,0.1277777777777778
8,0.025,Copykitten,1000,0.3093611111111111,0.009460942911144136,0.29081766300526857,0.3279045592169536,0.3259259259259259
8,0.025,Copy3kitten,1000,0.3751944444444442,0.009643910214878006,0.3562923804232833,0.3940965084656051,0.3787037037037037
8,0.025,NegtiveCopycat,1000,0.009583333333333334,0.0010256503275468012,0.007573058691341604,0.011593607975325064,0.0
